x,y
0.283,51.147
0.272,51.152
0.330,51.147
0.385,51.178
0.256,51.156
0.277,51.196
0.268,51.186
0.259,51.141
0.266,51.137
-1.475,51.866
-1.356,51.850
-1.599,51.864
-1.456,51.932
-1.547,51.939
-1.301,51.593
-1.426,51.592
-1.514,51.797
-1.395,51.818
0.664,51.118
0.183,51.408
0.817,51.126
0.550,51.164
0.873,51.123
0.489,51.179
0.934,51.115
0.625,51.177
0.850,51.139
0.499,51.235
0.851,51.131
0.574,51.239
0.874,51.142
0.448,51.247
0.900,51.140
0.553,51.247
0.689,51.073
0.174,51.391
0.778,51.044
0.167,51.400
0.282,50.766
0.269,50.760
0.264,50.774
0.292,50.771
0.295,50.779
0.277,50.777
-0.699,51.416
-0.733,51.411
0.253,50.783
-0.738,51.424
-0.762,51.422
-0.712,51.429
-0.781,51.426
0.521,51.343
0.542,51.337
0.552,50.884
0.576,50.874
-0.755,51.406
-0.201,51.226
-0.732,51.398
-0.195,51.234
-0.162,51.244
-0.175,51.245
-0.200,51.245
-0.143,51.260
-0.211,51.287
-0.236,51.291
-0.195,51.218
-0.167,51.222
-0.775,50.859
-0.908,50.859
-0.743,50.983
-0.612,50.981
-0.533,51.061
-0.837,51.003
-0.730,50.780
-0.724,51.064
-0.775,50.844
-0.901,50.843
-0.183,50.835
-1.156,50.722
-0.068,50.834
-1.174,50.723
-0.141,50.837
-1.224,50.726
-0.130,50.835
-1.159,50.729
-0.220,50.843
-1.282,50.752
-0.199,50.842
-1.310,50.753
-0.136,50.845
-1.298,50.757
-0.155,50.844
-1.363,50.887
-0.120,50.833
-1.302,50.703
-0.172,50.833
-1.284,50.703
-0.899,51.386
-0.854,51.383
-0.852,51.408
-0.970,51.393
-0.817,51.413
-0.865,51.412
-0.945,51.420
-0.831,51.414
-0.803,51.377
-0.504,51.434
-0.704,52.157
-0.453,51.431
-0.471,51.449
-0.473,51.435
-0.500,51.349
-0.481,51.456
-0.532,51.365
-0.496,51.367
-0.439,51.424
-0.485,51.425
-0.889,51.045
-1.408,50.864
-1.450,50.889
-0.879,51.105
-1.580,50.878
-0.801,51.079
-1.537,50.907
-0.854,51.111
-1.499,50.913
-1.047,51.111
-1.493,50.921
-0.859,51.117
-1.517,50.921
-1.509,50.925
-0.938,51.003
-1.402,50.855
-0.999,50.936
-1.772,50.855
-0.565,51.604
-0.552,51.613
-0.580,51.628
-0.564,51.668
-0.602,51.668
-0.601,51.680
-0.732,51.696
-0.555,51.579
-0.646,51.607
0.536,51.097
0.519,51.048
0.432,51.126
0.261,51.122
0.238,51.132
-1.068,50.900
-1.212,50.953
-1.219,50.896
1.036,51.357
0.171,51.279
1.025,51.355
0.198,51.287
1.059,51.358
0.209,51.308
1.141,51.356
0.157,51.309
1.116,51.365
0.258,51.348
1.098,51.364
1.131,51.370
0.237,51.389
1.156,51.369
0.308,51.387
1.011,51.344
0.081,51.268
1.163,51.309
0.192,51.270
0.584,50.859
0.540,50.856
0.598,50.864
0.563,50.861
0.591,50.869
0.554,50.869
0.559,51.383
0.543,50.876
0.500,51.383
0.609,50.874
0.474,51.389
0.546,51.385
0.553,51.393
0.568,51.389
0.539,51.396
0.472,51.395
0.560,50.854
0.002,50.961
0.525,51.379
-0.567,51.401
0.548,51.378
-0.369,51.406
-0.515,51.405
-0.528,51.428
-0.573,51.428
-0.550,51.430
-0.165,51.171
-0.153,51.177
-0.175,51.179
-0.352,51.400
-0.497,51.374
-0.373,51.399
-0.502,51.389
-0.147,51.126
-0.206,51.122
-0.786,50.732
-0.196,51.128
-0.760,50.829
-0.861,50.769
-0.769,50.836
-0.807,50.836
-0.178,51.120
-0.159,51.119
-0.165,50.828
-1.284,50.616
-0.141,50.827
-1.176,50.634
-0.147,50.830
-1.180,50.644
-0.107,50.827
-1.155,50.659
-0.127,50.830
-1.387,50.682
-0.190,50.831
-1.526,50.684
-0.158,50.832
-1.301,50.694
-0.206,50.832
-1.097,50.694
-0.177,50.827
-0.156,50.824
-1.211,50.598
-0.748,51.523
-0.739,51.516
-0.708,51.526
-0.724,51.525
-0.743,51.550
-0.733,51.534
-0.527,51.485
-0.742,51.534
-0.753,51.507
-0.647,51.365
-0.704,51.496
-0.691,51.359
-0.462,51.403
-0.445,51.395
-0.407,51.412
-0.425,51.408
-0.422,51.424
-0.501,51.423
-0.673,51.349
-0.730,51.348
-1.322,50.968
-1.558,50.759
-1.370,50.965
-1.626,50.759
-1.384,50.983
-1.539,50.761
-1.353,50.978
-1.736,50.784
-1.381,50.997
-1.594,50.799
-1.366,50.985
-1.371,50.819
-1.011,50.913
-1.382,50.827
-1.780,50.846
-1.356,50.966
-1.649,50.754
-1.299,50.963
-1.662,50.756
-0.814,51.721
-0.830,51.725
-0.515,51.525
-0.665,51.529
-0.666,51.536
-0.581,51.542
-0.613,51.557
-0.502,51.577
-0.894,51.656
-0.753,51.668
-1.234,51.614
-1.254,51.609
-1.102,51.658
-1.006,51.644
-0.915,51.701
-1.178,51.664
-0.973,51.743
-1.130,51.744
1.410,51.338
1.417,51.334
1.398,51.345
1.312,51.338
1.408,51.356
1.425,51.343
1.430,51.366
-1.088,51.613
1.436,51.356
-1.133,51.602
1.394,51.333
0.491,51.327
0.600,51.370
0.496,51.369
0.519,51.374
0.532,51.373
0.560,51.374
0.542,51.374
0.506,51.376
0.582,51.375
0.618,51.366
0.510,51.365
-0.620,51.471
-1.327,52.025
-0.570,51.231
0.438,50.846
0.285,51.447
0.261,50.959
-0.109,50.995
-0.131,50.949
-1.302,51.636
-0.924,51.444
0.221,51.138
-0.937,51.011
0.276,51.136
-1.873,51.587
-2.014,51.573
-1.864,51.642
-2.102,51.590
-1.813,51.294
-1.656,51.241
-1.632,51.345
-1.976,51.295
-2.215,51.879
-2.235,51.871
-2.163,51.560
-2.528,51.727
-1.895,51.544
-2.659,51.646
-2.611,51.795
-2.566,51.755
-2.444,51.812
-2.614,51.813
-2.213,51.870
-2.250,51.860
-3.280,50.912
-3.474,50.907
-3.491,50.972
-3.478,50.913
-3.535,50.703
-3.474,50.689
-3.560,50.484
-3.553,50.714
-3.538,50.476
-3.502,50.714
-3.534,50.493
-3.527,50.484
-4.103,50.358
-4.086,50.353
-4.154,50.372
-4.074,50.360
-3.493,50.903
-2.207,51.311
-2.227,51.315
-2.193,51.321
-2.211,51.324
-2.194,51.337
-2.250,51.347
-2.281,51.349
-2.135,51.370
-2.208,51.298
-2.219,51.308
-4.405,50.597
-4.862,50.553
-4.631,50.637
-4.360,50.636
-4.508,50.801
-4.725,50.644
-5.209,50.035
-4.535,50.829
-2.494,51.466
-1.973,50.752
-2.508,51.457
-1.999,50.760
-2.497,51.477
-1.934,50.766
-2.507,51.473
-1.969,50.783
-2.491,51.488
-2.386,51.476
-1.858,50.724
-2.481,51.492
-1.793,50.726
-4.957,50.527
-2.506,51.488
-1.843,50.725
-4.834,50.515
-3.150,50.848
-2.490,51.454
-2.001,50.746
-2.475,51.447
-1.960,50.747
-2.633,51.480
-2.588,51.480
-2.525,51.484
-2.568,51.483
-2.603,51.487
-2.542,51.486
-2.625,51.489
-2.582,51.488
-2.609,51.477
-2.965,50.872
-2.517,51.476
-2.793,50.880
-2.667,50.918
-2.919,50.927
-2.654,50.932
-2.752,50.938
-2.651,50.944
-3.190,51.054
-2.945,50.860
-4.033,50.903
-4.364,50.827
-4.332,50.980
-4.139,50.953
-4.211,51.020
-4.203,51.014
-1.765,51.588
-4.213,51.043
-1.809,51.584
-4.219,51.035
-1.783,51.593
-1.805,51.590
-1.712,51.634
-1.950,50.719
-1.915,50.714
-4.241,50.806
-4.011,50.799
-1.788,51.580
-1.721,51.575
-2.159,51.846
-2.185,51.885
-2.129,51.869
-2.061,51.946
-2.264,51.888
-2.145,51.178
-2.186,51.200
-2.197,51.203
-2.166,51.204
-2.191,51.260
-2.177,51.262
-5.150,50.342
-5.204,50.299
-3.281,50.749
-4.459,50.354
-3.169,50.713
-5.038,50.345
-3.443,50.762
-4.202,50.375
-3.053,50.742
-4.214,50.355
-3.290,50.787
-4.217,50.410
-2.992,50.783
-4.513,50.376
-3.187,50.799
-3.198,50.792
-5.041,50.268
-5.088,50.263
-3.074,50.710
-3.236,50.698
-2.594,51.464
-2.614,51.463
-2.583,51.466
-2.528,51.471
-2.606,51.467
-2.546,51.474
-2.592,51.472
-2.582,51.455
-1.894,50.717
-1.898,50.723
-2.520,51.463
-2.536,51.462
-2.567,51.457
-2.567,51.464
-1.772,50.754
-1.795,50.747
-4.096,50.510
-4.140,50.486
-4.217,50.629
-4.145,50.545
-3.997,50.740
-3.877,50.687
-1.698,50.745
-1.725,50.744
-2.221,51.841
-2.248,51.833
-2.251,51.848
-2.199,51.844
-2.211,51.851
-2.238,51.851
-2.235,51.858
-2.192,51.857
-2.260,51.831
-2.286,51.829
-3.589,50.438
-3.567,50.435
-3.567,50.449
-3.576,50.439
-3.513,50.464
-3.534,50.468
-3.574,50.424
-3.566,50.407
-5.070,50.151
-5.088,50.147
-3.839,51.017
-5.108,50.169
-4.087,51.068
-3.374,50.893
-3.522,50.477
-3.137,51.021
-3.522,50.472
-3.082,51.013
-2.384,51.378
-3.071,51.020
-2.350,51.378
-3.103,51.023
-2.401,51.379
-3.095,51.034
-2.321,51.395
-3.025,51.025
-2.372,51.385
-2.395,51.387
-3.308,51.041
-2.362,51.388
-2.353,51.393
-3.105,51.010
-3.126,51.004
-2.394,51.371
-2.378,51.374
-2.798,51.478
-2.760,51.480
-2.597,51.405
-2.770,51.486
-2.610,51.408
-2.573,51.406
-2.549,51.415
-2.626,51.410
-2.686,51.478
-2.470,51.179
-2.849,51.444
-2.714,51.149
-2.655,51.208
-2.551,51.189
-2.578,51.221
-2.322,51.225
-2.326,51.231
-2.689,51.219
-4.240,50.412
-4.467,50.453
-4.456,50.456
-4.316,50.504
-4.464,50.494
-2.614,51.133
-4.227,50.516
-4.229,50.410
-4.317,50.411
-2.233,50.682
-2.053,50.634
-2.031,50.738
-2.112,50.696
-2.280,50.827
-2.086,50.757
-2.134,50.864
-2.159,50.862
-1.966,50.610
-2.519,50.949
-6.312,49.916
-2.104,51.448
-2.006,51.445
-2.120,51.457
-2.023,51.449
-2.123,51.468
-2.141,51.458
-1.925,51.527
-2.151,51.498
-2.098,51.903
-2.066,51.901
-1.999,51.434
-2.110,51.907
-2.247,51.429
-2.054,51.905
-2.119,51.911
-2.078,51.907
-2.089,51.916
-2.049,51.913
-2.081,51.896
-2.122,51.894
-5.424,50.141
-4.021,51.201
-5.569,50.133
-4.127,51.203
-5.411,50.189
-3.657,50.791
-5.465,50.189
-4.117,51.207
-4.733,50.469
-3.809,50.818
-5.488,50.209
-3.686,50.815
-4.724,50.503
-4.100,50.413
-3.395,50.856
-4.715,50.468
-4.167,50.411
-3.438,50.826
-4.153,50.423
-4.175,50.419
-4.114,50.430
-4.133,50.428
-2.515,51.445
-2.487,51.439
-5.544,50.126
-4.181,51.141
-5.538,50.120
-4.162,51.106
-4.148,50.410
-3.291,51.150
-4.129,50.406
-3.542,51.092
-3.493,51.204
-3.329,51.177
-3.084,50.996
-3.476,51.204
-3.231,50.981
-3.227,50.975
-2.821,51.389
-2.698,51.379
-2.856,51.428
-2.740,51.414
-2.769,51.431
-2.752,51.429
-2.693,51.440
-2.930,51.348
-2.856,51.436
-1.827,51.598
-2.906,51.358
-3.553,50.468
-2.842,51.370
-2.916,51.368
-1.815,51.601
-1.797,51.599
-2.758,50.729
-2.450,50.712
-2.752,50.739
-2.452,50.756
-2.931,50.732
-1.781,51.564
-2.558,50.916
-1.756,51.561
-2.734,50.814
-1.735,51.566
-1.827,51.562
-1.840,51.572
-1.801,51.566
-1.746,51.579
-1.779,51.573
-2.431,50.708
-2.379,50.684
-1.770,51.560
-1.842,51.557
-1.703,51.976
-1.754,51.888
-2.080,51.880
-1.777,52.052
-2.111,51.884
-2.066,51.883
-2.091,51.890
-2.051,51.887
-1.981,51.817
-1.833,51.760
-4.849,50.398
-4.765,50.388
-3.392,50.630
-5.091,50.412
-3.412,50.622
-5.070,50.410
-3.406,50.636
-5.047,50.419
-3.328,50.635
-4.944,50.424
-3.434,50.665
-5.681,50.121
-3.389,50.639
-5.551,50.103
-4.057,50.394
-3.242,50.685
-4.129,50.392
-3.327,50.688
-4.165,50.392
-4.178,50.392
-4.153,50.396
-4.115,50.394
-4.186,50.403
-4.870,50.353
-4.101,50.400
-4.719,50.352
-3.395,50.620
-3.526,50.739
-4.140,50.389
-4.031,50.390
-2.549,51.447
-2.610,51.443
-2.528,51.454
-2.615,51.452
-2.601,51.454
-2.555,51.459
-2.621,51.456
-2.579,51.441
-2.544,51.439
-1.834,50.834
-2.005,50.835
-1.867,50.875
-1.883,50.875
-1.744,50.732
-1.867,50.914
-1.789,51.525
-1.754,50.740
-1.785,50.737
-1.733,51.551
-1.769,51.547
-1.793,51.551
-1.831,51.552
-1.784,51.556
-1.750,51.553
-1.881,50.823
-1.960,50.809
-1.768,51.343
-1.981,51.351
-1.639,51.460
-1.729,51.421
-1.997,51.350
-2.038,51.345
-5.247,50.165
-5.131,50.155
-3.533,50.724
-5.306,50.214
-3.520,50.718
-5.287,50.208
-3.508,50.727
-5.259,50.229
-3.492,50.727
-5.291,50.219
-3.524,50.731
-5.224,50.231
-3.554,50.729
-5.191,50.228
-2.540,51.508
-1.827,50.729
-3.503,50.738
-2.570,51.507
-1.851,50.733
-3.482,50.737
-2.552,51.524
-1.809,50.735
-2.503,51.523
-1.866,50.736
-2.477,51.530
-1.886,50.739
-2.422,51.528
-1.824,50.739
-2.579,51.534
-1.863,50.744
-5.270,50.104
-2.551,51.533
-1.877,50.746
-5.319,50.093
-3.544,50.716
-3.484,50.716
-2.456,51.490
-1.812,50.726
-2.502,51.498
-1.874,50.726
-2.593,51.424
-2.618,51.423
-2.554,51.433
-2.580,51.428
-2.614,51.436
-2.568,51.434
-2.603,51.437
-2.592,51.437
-2.571,51.419
-2.658,50.952
-2.611,51.417
-2.616,50.956
-2.815,50.950
-2.766,50.974
-2.430,50.982
-2.881,51.011
-2.641,51.010
-2.625,50.945
-2.624,50.951
-2.189,51.008
-2.018,50.770
-2.280,51.039
-1.980,50.798
-1.892,50.791
-1.935,50.723
-1.884,50.807
-2.021,50.723
-1.926,50.806
-1.960,50.732
-1.978,50.732
-1.909,50.734
-1.929,50.732
-1.923,50.742
-1.943,50.737
-2.318,50.940
-2.213,50.922
-1.978,50.718
-2.009,50.717
-2.122,51.999
-2.153,51.993
-2.352,51.680
-2.351,51.636
-2.459,51.694
-2.228,51.697
-2.196,51.708
-2.367,51.698
-1.968,51.961
-5.080,50.158
-4.135,51.068
-4.955,50.259
-4.040,51.074
-5.115,50.206
-4.074,51.073
-5.058,50.261
-4.051,51.082
-5.087,50.228
-4.059,51.087
-4.002,51.100
-5.269,50.244
-5.229,50.240
-4.096,50.434
-3.764,50.953
-2.966,51.175
-3.085,51.147
-2.993,51.239
-2.980,51.225
-2.984,51.253
-2.839,51.236
-2.742,51.126
-2.784,51.280
-2.983,51.133
-3.005,51.132
-2.424,51.317
-2.914,51.331
-2.504,51.307
-2.976,51.334
-2.549,51.352
-2.964,51.335
-2.615,51.337
-2.969,51.347
-2.354,51.361
-2.382,51.359
-2.976,51.353
-2.467,51.384
-2.946,51.355
-2.367,51.369
-2.925,51.358
-2.560,51.468
-2.442,51.293
-2.964,51.322
-2.483,51.291
-3.474,50.578
-2.476,50.594
-3.672,50.567
-2.466,50.600
-3.620,50.599
-2.470,50.610
-3.465,50.588
-2.455,50.613
-3.494,50.672
-2.472,50.624
-3.737,50.642
-2.440,50.636
-3.806,50.246
-2.461,50.649
-3.620,50.709
-2.501,50.622
-3.502,50.556
-2.444,50.541
-3.595,50.551
-2.442,50.560
-1.783,51.086
-1.828,51.084
-1.743,51.124
-2.264,51.090
-1.772,51.197
-1.768,51.169
-2.192,51.429
-1.811,51.196
-2.209,51.746
-2.224,51.735
-1.801,51.082
-2.246,51.748
-1.891,51.078
-2.283,51.749
-2.178,51.778
-2.350,51.765
-2.276,51.823
-2.286,51.818
-2.160,51.729
-2.280,51.727
-1.914,50.757
-1.872,50.756
-1.888,50.759
-1.855,50.757
-1.895,50.768
-1.918,50.766
-3.516,50.395
-3.521,50.386
-1.899,50.752
-1.835,50.750
-4.066,50.327
-3.918,50.343
-3.590,50.351
-3.735,50.396
-3.923,50.390
-3.622,50.407
-3.686,50.431
-3.833,50.425
-3.688,50.275
-3.776,50.285
-2.547,51.078
-2.737,51.055
-3.009,51.095
-2.452,51.109
-2.891,51.132
-3.007,51.119
-3.022,51.130
-2.819,51.042
-2.413,51.054
-2.574,51.496
-2.394,51.536
-2.613,51.492
-2.422,51.546
-2.660,51.500
-2.410,51.548
-2.590,51.494
-2.624,51.553
-2.621,51.510
-2.541,51.590
-2.599,51.504
-2.413,51.604
-2.465,51.285
-2.514,51.605
-2.491,51.282
-2.515,51.615
-2.648,51.491
-2.419,51.534
-2.681,51.490
-2.544,51.535
-3.584,50.524
-3.761,50.511
-3.603,50.530
-3.613,50.527
-3.623,50.534
-3.630,50.525
-3.504,50.549
-3.542,50.550
-3.580,50.501
-3.639,50.491
-2.082,51.058
-1.721,50.986
-1.794,51.057
-1.689,51.056
-1.776,51.073
-1.808,51.062
-1.811,51.075
-1.789,51.072
-2.355,51.928
-2.407,51.930
-2.129,51.379
-1.939,51.673
-2.162,51.643
-1.970,51.706
-1.767,51.708
-1.957,51.719
-1.966,51.714
-2.516,51.857
-2.499,51.821
-4.809,50.285
-4.795,50.342
-4.779,50.339
-4.689,50.354
-4.766,50.346
-4.123,50.378
-4.177,50.373
-4.136,50.381
-4.160,50.381
-4.108,50.385
-4.036,50.383
-4.068,50.388
-4.171,50.383
-4.135,50.373
-2.488,51.407
-4.123,50.372
-2.505,51.408
-2.507,51.414
-2.392,51.398
-2.347,51.399
-2.325,51.253
-2.475,51.250
-2.303,51.239
-3.108,51.032
-2.746,51.122
-2.744,50.734
-2.650,50.953
-2.266,51.033
-2.096,51.946
-2.956,50.879
-2.815,51.327
-2.977,51.127
-2.137,51.364
-3.442,51.953
-3.380,51.763
-3.184,51.465
-3.187,51.472
-3.252,51.470
-4.513,51.817
-3.467,53.316
-4.718,51.723
-5.047,51.714
-4.950,51.716
-5.025,51.717
-4.742,51.798
-5.052,51.777
-4.973,51.804
-4.978,51.795
-4.942,51.691
-4.863,51.675
-3.484,53.316
-3.414,53.327
-3.487,53.321
-3.423,53.335
-3.400,53.335
-3.601,53.182
-3.797,53.140
-3.413,53.303
-3.686,51.484
-3.566,51.465
-3.599,51.503
-3.709,51.486
-3.546,51.509
-3.560,51.508
-3.579,51.511
-3.447,51.461
-3.316,51.457
-3.538,52.449
-4.032,51.623
-3.062,52.315
-3.964,51.628
-3.312,52.517
-4.102,51.638
-3.331,52.507
-3.980,51.637
-3.380,52.586
-3.942,51.636
-3.212,52.529
-3.952,51.640
-3.799,52.599
-3.909,51.644
-3.143,52.608
-3.975,51.646
-3.439,52.274
-3.996,51.621
-3.378,52.242
-3.923,51.623
-3.348,53.040
-3.174,52.970
-3.279,53.136
-3.309,53.114
-3.425,53.184
-3.404,53.185
-3.467,53.292
-3.446,53.254
-3.336,53.328
-3.248,53.282
-3.057,51.547
-3.181,51.540
-2.990,51.577
-3.015,51.564
-3.052,51.579
-3.018,51.577
-3.002,51.584
-2.952,51.582
-3.198,51.540
-3.141,51.534
-3.802,51.660
-3.368,51.742
-3.780,51.655
-3.386,51.748
-3.815,51.675
-3.358,51.764
-3.848,51.720
-3.762,51.686
-3.392,51.521
-3.714,51.763
-3.375,51.538
-3.631,51.744
-3.449,51.537
-3.848,51.658
-3.305,51.664
-3.636,51.652
-3.342,51.699
-3.094,51.523
-3.055,53.009
-3.169,51.463
-3.023,51.829
-3.593,51.521
-3.400,51.754
-3.821,51.668
-4.016,52.459
-4.126,51.579
-4.080,52.416
-4.010,51.585
-3.150,51.864
-4.032,51.585
-3.990,51.613
-3.963,51.615
-3.394,51.950
-3.946,51.620
-3.412,52.149
-3.969,51.619
-3.201,52.043
-4.016,51.621
-4.069,52.406
-4.005,51.573
-4.083,52.589
-3.831,53.322
-3.600,52.909
-3.896,52.744
-4.104,52.858
-4.551,52.847
-4.337,52.931
-4.433,52.891
-3.822,53.314
-3.773,53.315
-3.235,51.521
-3.165,51.525
-3.146,51.525
-3.261,51.521
-3.120,51.527
-3.216,51.530
-3.192,51.529
-3.208,51.521
-3.100,51.522
-3.775,51.593
-3.243,51.666
-3.757,51.575
-3.215,51.667
-3.818,51.602
-3.162,51.680
-3.800,51.594
-3.202,51.681
-3.759,51.618
-3.234,51.689
-3.805,51.619
-3.222,51.692
-3.798,51.653
-3.243,51.721
-3.820,51.640
-3.279,51.754
-3.657,51.632
-3.147,51.666
-3.653,51.606
-3.199,51.665
-3.582,53.286
-3.795,53.283
-3.730,53.288
-3.680,53.288
-3.818,53.293
-3.724,53.293
-3.747,53.310
-3.521,53.305
-3.838,53.276
-3.934,53.266
-2.819,51.582
-2.966,51.616
-2.744,51.603
-2.756,51.590
-2.702,51.668
-2.673,51.629
-2.861,51.783
-2.909,51.704
-3.005,51.614
-3.029,51.611
-4.118,51.681
-4.159,51.674
-4.173,51.686
-4.150,51.680
-4.253,51.688
-4.154,51.688
-4.094,51.695
-4.141,51.693
-4.033,51.714
-3.897,51.700
-4.316,53.258
-2.972,53.047
-4.496,53.258
-2.984,53.056
-4.578,53.290
-2.995,53.060
-4.140,53.274
-2.970,53.061
-4.266,53.338
-3.062,53.059
-4.633,53.307
-3.035,53.062
-3.025,53.072
-4.382,53.399
-3.007,53.079
-4.180,53.227
-2.982,53.040
-4.306,53.197
-3.001,53.041
-2.930,51.592
-2.975,51.590
-2.947,51.593
-3.055,51.593
-3.001,51.599
-2.982,51.597
-2.891,51.600
-2.969,51.600
-3.015,51.587
-2.974,51.584
-3.342,51.627
-3.464,51.625
-3.435,51.645
-3.466,51.642
-3.491,51.649
-3.331,51.649
-3.466,51.668
-3.510,51.661
-3.409,51.619
-3.444,51.615
-3.945,51.660
-3.890,51.657
-4.055,51.664
-3.928,51.665
-4.045,51.673
-3.878,51.669
-3.923,51.680
-3.995,51.676
-3.970,51.652
-4.038,51.646
-4.257,53.114
-3.265,52.769
-4.279,53.055
-3.059,52.940
-4.131,53.146
-2.865,52.969
-4.264,53.140
-3.074,52.976
-4.065,53.184
-3.033,52.992
-4.203,53.165
-4.130,53.228
-3.037,53.018
-4.144,53.218
-3.067,53.004
-3.936,52.985
-3.144,52.663
-4.135,52.931
-3.101,52.735
-3.047,51.702
-3.008,51.693
-3.066,51.732
-3.047,51.715
-3.135,51.704
-3.082,51.774
-3.197,51.758
-3.137,51.734
-3.027,51.682
-3.027,51.662
-3.316,51.570
-3.279,51.563
-3.453,51.584
-3.423,51.584
-3.350,51.603
-3.319,51.590
-3.329,51.610
-3.412,51.607
-3.331,51.560
-3.354,51.554
-3.172,51.467
-2.962,53.089
-3.977,52.341
-4.167,51.885
-4.326,51.860
-4.420,52.008
-3.978,51.895
-4.180,52.049
-3.823,52.003
-4.923,51.675
-4.710,51.675
-4.305,51.863
-4.303,51.853
-3.013,51.831
-3.046,51.638
-3.007,51.638
-3.031,51.646
-3.053,51.646
-3.008,51.659
-3.046,51.658
-3.077,51.820
-2.719,51.811
-3.293,51.410
-3.478,51.409
-3.189,51.424
-3.248,51.417
-3.213,51.434
-3.270,51.419
-3.190,51.441
-3.175,51.439
-3.263,51.409
-3.284,51.404
-4.094,51.789
-4.161,51.784
-3.986,51.792
-4.011,51.802
-4.240,51.783
-3.903,51.805
-4.051,51.726
-4.292,51.736
-3.036,53.209
-3.073,53.205
-3.065,53.219
-3.066,53.214
-3.139,53.241
-3.228,53.231
-3.206,53.277
-3.129,53.245
-3.016,53.197
-3.103,53.181
-3.096,51.607
-3.203,51.511
-3.271,51.599
-3.219,51.511
-3.166,51.620
-3.171,51.514
-3.086,51.608
-3.191,51.515
-3.260,51.646
-3.154,51.515
-3.130,51.639
-3.114,51.515
-3.195,51.653
-3.127,51.517
-3.229,51.650
-3.305,51.523
-3.237,51.594
-3.218,51.503
-3.194,51.593
-3.129,51.506
-3.429,51.697
-3.382,51.683
-3.464,51.716
-3.419,51.709
-3.503,51.738
-3.456,51.722
-3.405,51.403
-3.276,51.398
-3.540,51.676
-3.370,51.672
-3.208,51.481
-3.237,51.478
-3.152,51.482
-3.250,51.480
-3.158,51.485
-3.140,51.488
-3.199,51.486
-3.216,51.486
-3.192,51.479
-3.265,51.474
-4.651,52.024
-4.977,51.993
-4.644,52.091
-4.385,52.063
-4.360,52.180
-4.088,52.120
-4.198,52.252
-5.130,51.905
-4.856,51.859
-3.141,53.141
-3.039,53.111
-3.075,53.166
-3.039,53.149
-2.975,53.168
-3.145,53.166
-3.052,53.186
-3.108,53.170
-3.250,51.785
-3.243,51.490
-3.213,51.785
-3.170,51.496
-3.213,51.800
-3.157,51.496
-3.178,51.800
-3.181,51.496
-3.236,51.580
-3.247,51.496
-3.232,51.570
-3.229,51.496
-3.153,51.593
-3.193,51.501
-3.212,51.583
-3.162,51.504
-3.163,51.775
-3.166,51.490
-3.243,51.769
-3.177,51.490
-3.505,51.526
-3.705,51.522
-3.579,51.542
-3.682,51.532
-3.643,51.596
-3.593,51.547
-3.540,51.603
-3.583,51.606
-3.573,51.521
-3.597,51.513
-3.754,51.781
-3.829,51.777
